m;eps;upper_bound;sum_of_unique_elements;DF_exp_sketch_sum;DF_exp_sketch_diff;Exp_sketch;Exp_sketch_diff
90; 0.00111111; 10000; 4.98665e+08; 4.37639e+08; 12.2378; 4.46634e+08; 10.434
90; 0.00111111; 10000; 4.99023e+08; 4.75978e+08; 4.61805; 4.84973e+08; 2.81553
90; 0.00111111; 10000; 4.98878e+08; 4.49651e+08; 9.86757; 4.58646e+08; 8.06452
90; 0.00111111; 10000; 5.00186e+08; 4.39875e+08; 12.0576; 4.4887e+08; 10.2593
90; 0.00111111; 10000; 5.00384e+08; 4.89554e+08; 2.16422; 4.98549e+08; 0.366605
90; 0.00111111; 10000; 4.99577e+08; 4.48689e+08; 10.1862; 4.57684e+08; 8.38563
90; 0.00111111; 10000; 5.00389e+08; 3.99742e+08; 20.1137; 4.06194e+08; 18.8244
90; 0.00111111; 10000; 4.99333e+08; 4.38834e+08; 12.1159; 4.47829e+08; 10.3145
90; 0.00111111; 10000; 5.01533e+08; 4.49893e+08; 10.2965; 4.58888e+08; 8.503
90; 0.00111111; 10000; 4.99944e+08; 4.50705e+08; 9.84886; 4.54896e+08; 9.0106
90; 0.00111111; 10000; 5.0013e+08; 4.67254e+08; 6.57353; 4.76249e+08; 4.77499
90; 0.00111111; 10000; 4.97078e+08; 4.95948e+08; 0.227392; 5.04943e+08; 1.58218
90; 0.00111111; 10000; 4.97926e+08; 4.32857e+08; 13.0681; 4.41852e+08; 11.2616
90; 0.00111111; 10000; 4.99788e+08; 5.00227e+08; 0.0878173; 5.09222e+08; 1.88758
90; 0.00111111; 10000; 4.98406e+08; 5.03282e+08; 0.978439; 5.12277e+08; 2.78319
90; 0.00111111; 10000; 5.00084e+08; 5.06353e+08; 1.25351; 5.15348e+08; 3.0522
90; 0.00111111; 10000; 4.99925e+08; 4.81577e+08; 3.67019; 4.90572e+08; 1.87092
90; 0.00111111; 10000; 5.01683e+08; 4.49996e+08; 10.3026; 4.58991e+08; 8.50968
90; 0.00111111; 10000; 4.98531e+08; 4.46495e+08; 10.4378; 4.5549e+08; 8.63353
90; 0.00111111; 10000; 5.00056e+08; 4.46337e+08; 10.7427; 4.55332e+08; 8.94386
90; 0.00111111; 10000; 5.00123e+08; 5.07188e+08; 1.41257; 5.16183e+08; 3.21112
90; 0.00111111; 10000; 4.99287e+08; 4.79075e+08; 4.0482; 4.8807e+08; 2.24663
90; 0.00111111; 10000; 4.99888e+08; 4.60722e+08; 7.83499; 4.69717e+08; 6.03558
90; 0.00111111; 10000; 5.00814e+08; 4.65278e+08; 7.09551; 4.74273e+08; 5.29943
90; 0.00111111; 10000; 5.00465e+08; 4.72726e+08; 5.54266; 4.81721e+08; 3.74533
90; 0.00111111; 10000; 4.99396e+08; 4.5782e+08; 8.32538; 4.66815e+08; 6.52421
90; 0.00111111; 10000; 5.00074e+08; 4.85433e+08; 2.92776; 4.94428e+08; 1.12902
90; 0.00111111; 10000; 4.99556e+08; 4.8135e+08; 3.64435; 4.90345e+08; 1.84375
90; 0.00111111; 10000; 4.99288e+08; 5.08195e+08; 1.78394; 5.1719e+08; 3.5855
90; 0.00111111; 10000; 5.0169e+08; 4.72217e+08; 5.87484; 4.81212e+08; 4.0819
90; 0.00111111; 10000; 5.00722e+08; 4.76976e+08; 4.7424; 4.85971e+08; 2.94599
90; 0.00111111; 10000; 5.00747e+08; 4.76802e+08; 4.78186; 4.85797e+08; 2.98555
90; 0.00111111; 10000; 5.00156e+08; 4.64192e+08; 7.1906; 4.73187e+08; 5.39217
90; 0.00111111; 10000; 4.99964e+08; 4.11108e+08; 17.7726; 4.20103e+08; 15.9734
90; 0.00111111; 10000; 4.99568e+08; 4.65207e+08; 6.87819; 4.74202e+08; 5.07763
90; 0.00111111; 10000; 5.00666e+08; 4.94116e+08; 1.30826; 4.99371e+08; 0.25853
90; 0.00111111; 10000; 5.01483e+08; 4.46077e+08; 11.0484; 4.55072e+08; 9.25476
90; 0.00111111; 10000; 5.00719e+08; 4.96878e+08; 0.767079; 5.05873e+08; 1.02934
90; 0.00111111; 10000; 4.99891e+08; 4.32217e+08; 13.5377; 4.41212e+08; 11.7383
90; 0.00111111; 10000; 5.01729e+08; 4.54244e+08; 9.46414; 4.63239e+08; 7.67134
90; 0.00111111; 10000; 4.99731e+08; 5.34498e+08; 6.95725; 5.43493e+08; 8.75721
90; 0.00111111; 10000; 5.00673e+08; 5.06126e+08; 1.08908; 5.15121e+08; 2.88566
90; 0.00111111; 10000; 4.9949e+08; 4.67077e+08; 6.48911; 4.76072e+08; 4.68827
90; 0.00111111; 10000; 5.00038e+08; 4.51336e+08; 9.73976; 4.60331e+08; 7.94089
90; 0.00111111; 10000; 5.0103e+08; 4.56859e+08; 8.81598; 4.65854e+08; 7.02067
90; 0.00111111; 10000; 5.00466e+08; 4.4952e+08; 10.1799; 4.58515e+08; 8.38254
90; 0.00111111; 10000; 5.00789e+08; 4.57431e+08; 8.65796; 4.66426e+08; 6.86179
90; 0.00111111; 10000; 4.9925e+08; 4.48968e+08; 10.0714; 4.57963e+08; 8.26971
90; 0.00111111; 10000; 4.99522e+08; 4.13088e+08; 17.3033; 4.22083e+08; 15.5026
90; 0.00111111; 10000; 5.00146e+08; 4.94184e+08; 1.19194; 4.96348e+08; 0.759276
90; 0.00111111; 10000; 4.99981e+08; 4.46912e+08; 10.6142; 4.55185e+08; 8.95951
90; 0.00111111; 10000; 5.00266e+08; 4.9875e+08; 0.303034; 5.07745e+08; 1.49501
90; 0.00111111; 10000; 4.99908e+08; 5.0911e+08; 1.84063; 5.18105e+08; 3.63996
90; 0.00111111; 10000; 4.98931e+08; 4.30754e+08; 13.6646; 4.39749e+08; 11.8618
90; 0.00111111; 10000; 4.99478e+08; 4.27983e+08; 14.3139; 4.36978e+08; 12.5131
90; 0.00111111; 10000; 4.9731e+08; 4.91333e+08; 1.20197; 5.00328e+08; 0.606762
90; 0.00111111; 10000; 5.00104e+08; 4.60924e+08; 7.8345; 4.69919e+08; 6.03588
90; 0.00111111; 10000; 5.00222e+08; 4.78835e+08; 4.27546; 4.8783e+08; 2.47726
90; 0.00111111; 10000; 5.01648e+08; 4.91703e+08; 1.98256; 5.00698e+08; 0.189467
90; 0.00111111; 10000; 5.0092e+08; 5.41927e+08; 8.18629; 5.50922e+08; 9.98199
90; 0.00111111; 10000; 4.99791e+08; 4.56377e+08; 8.6863; 4.65372e+08; 6.88654
90; 0.00111111; 10000; 4.99381e+08; 4.6249e+08; 7.38737; 4.71485e+08; 5.58614
90; 0.00111111; 10000; 4.99832e+08; 5.16125e+08; 3.25976; 5.2512e+08; 5.05936
90; 0.00111111; 10000; 4.99484e+08; 4.72496e+08; 5.40308; 4.81491e+08; 3.60223
90; 0.00111111; 10000; 4.99146e+08; 4.97308e+08; 0.368203; 5.06303e+08; 1.43388
90; 0.00111111; 10000; 5.00264e+08; 4.56374e+08; 8.77324; 4.65369e+08; 6.97519
90; 0.00111111; 10000; 4.97342e+08; 4.52233e+08; 9.07002; 4.60485e+08; 7.41079
90; 0.00111111; 10000; 5.00721e+08; 4.51333e+08; 9.8632; 4.55693e+08; 8.99254
90; 0.00111111; 10000; 4.99604e+08; 4.55464e+08; 8.835; 4.64459e+08; 7.03457
90; 0.00111111; 10000; 4.99823e+08; 4.28342e+08; 14.3012; 4.37337e+08; 12.5015
90; 0.00111111; 10000; 5.0097e+08; 4.45912e+08; 10.9901; 4.54907e+08; 9.19462
90; 0.00111111; 10000; 5.0064e+08; 4.48221e+08; 10.4704; 4.57216e+08; 8.6737
90; 0.00111111; 10000; 4.99857e+08; 4.57162e+08; 8.54145; 4.61807e+08; 7.61219
90; 0.00111111; 10000; 5.00696e+08; 4.539e+08; 9.34619; 4.62895e+08; 7.54969
90; 0.00111111; 10000; 5.00472e+08; 4.63991e+08; 7.28945; 4.72986e+08; 5.49215
90; 0.00111111; 10000; 4.97934e+08; 4.34319e+08; 12.7757; 4.43314e+08; 10.9692
90; 0.00111111; 10000; 4.99782e+08; 4.39134e+08; 12.1348; 4.48129e+08; 10.335
91; 0.0010989; 10000; 4.99515e+08; 4.83236e+08; 3.25913; 4.92331e+08; 1.43836
91; 0.0010989; 10000; 5.00546e+08; 4.67966e+08; 6.50881; 4.77061e+08; 4.69179
91; 0.0010989; 10000; 4.98158e+08; 4.36096e+08; 12.4583; 4.45191e+08; 10.6326
91; 0.0010989; 10000; 4.98902e+08; 4.66534e+08; 6.48767; 4.75629e+08; 4.66467
91; 0.0010989; 10000; 4.9991e+08; 4.46625e+08; 10.6588; 4.5572e+08; 8.8395
91; 0.0010989; 10000; 4.98376e+08; 4.88371e+08; 2.00752; 4.97466e+08; 0.182598
91; 0.0010989; 10000; 4.98543e+08; 4.6471e+08; 6.78639; 4.73805e+08; 4.96207
91; 0.0010989; 10000; 4.99964e+08; 4.60989e+08; 7.79572; 4.70084e+08; 5.97659
91; 0.0010989; 10000; 4.99404e+08; 4.46463e+08; 10.6007; 4.55558e+08; 8.77956
91; 0.0010989; 10000; 5.00274e+08; 4.00099e+08; 20.024; 4.09194e+08; 18.206
91; 0.0010989; 10000; 4.99745e+08; 4.39242e+08; 12.1068; 4.48337e+08; 10.2868
91; 0.0010989; 10000; 5.00941e+08; 4.41563e+08; 11.8534; 4.50658e+08; 10.0378
91; 0.0010989; 10000; 5.00411e+08; 4.18527e+08; 16.3633; 4.27622e+08; 14.5458
91; 0.0010989; 10000; 4.99913e+08; 4.53986e+08; 9.18703; 4.63081e+08; 7.36771
91; 0.0010989; 10000; 5.00983e+08; 4.92883e+08; 1.61675; 5.01978e+08; 0.19868
91; 0.0010989; 10000; 4.99647e+08; 4.41029e+08; 11.7318; 4.50124e+08; 9.91154
91; 0.0010989; 10000; 5.00076e+08; 4.81869e+08; 3.64076; 4.88336e+08; 2.3477
91; 0.0010989; 10000; 5.01369e+08; 4.25921e+08; 15.0486; 4.35016e+08; 13.2345
91; 0.0010989; 10000; 5.01261e+08; 4.97605e+08; 0.729414; 5.067e+08; 1.08501
91; 0.0010989; 10000; 4.97654e+08; 4.70106e+08; 5.53559; 4.79201e+08; 3.70801
91; 0.0010989; 10000; 4.99548e+08; 4.5981e+08; 7.95479; 4.68905e+08; 6.13415
91; 0.0010989; 10000; 5.00608e+08; 4.77518e+08; 4.61239; 4.86613e+08; 2.7956
91; 0.0010989; 10000; 4.9848e+08; 4.99377e+08; 0.179971; 5.08472e+08; 2.00452
91; 0.0010989; 10000; 5.00132e+08; 4.59556e+08; 8.11297; 4.68651e+08; 6.29445
91; 0.0010989; 10000; 5.00205e+08; 4.59683e+08; 8.10108; 4.68778e+08; 6.28283
91; 0.0010989; 10000; 5.0006e+08; 4.66776e+08; 6.65589; 4.75871e+08; 4.83711
91; 0.0010989; 10000; 5.0082e+08; 4.79897e+08; 4.17759; 4.88992e+08; 2.36157
91; 0.0010989; 10000; 4.99609e+08; 5.05166e+08; 1.11214; 5.14261e+08; 2.93256
91; 0.0010989; 10000; 5.01944e+08; 4.49495e+08; 10.4491; 4.5859e+08; 8.63712
91; 0.0010989; 10000; 4.99705e+08; 4.5993e+08; 7.95967; 4.69025e+08; 6.1396
91; 0.0010989; 10000; 5.01231e+08; 4.60976e+08; 8.03127; 4.70071e+08; 6.21674
91; 0.0010989; 10000; 5.01107e+08; 4.63731e+08; 7.45867; 4.72826e+08; 5.64369
91; 0.0010989; 10000; 4.996e+08; 4.89935e+08; 1.93467; 4.9903e+08; 0.114214
91; 0.0010989; 10000; 4.99878e+08; 4.56703e+08; 8.63696; 4.65798e+08; 6.81751
91; 0.0010989; 10000; 5.00462e+08; 4.74142e+08; 5.25911; 4.78318e+08; 4.42461
91; 0.0010989; 10000; 4.98776e+08; 5.07673e+08; 1.78367; 5.16768e+08; 3.60713
91; 0.0010989; 10000; 4.9895e+08; 4.70528e+08; 5.69637; 4.79623e+08; 3.87354
91; 0.0010989; 10000; 4.99315e+08; 4.34726e+08; 12.9356; 4.43821e+08; 11.1141
91; 0.0010989; 10000; 4.9881e+08; 5.1401e+08; 3.04718; 5.23105e+08; 4.87052
91; 0.0010989; 10000; 5.00796e+08; 4.39013e+08; 12.3368; 4.48108e+08; 10.5207
91; 0.0010989; 10000; 4.99507e+08; 4.56682e+08; 8.5734; 4.65777e+08; 6.7526
91; 0.0010989; 10000; 4.97877e+08; 4.06338e+08; 18.386; 4.15433e+08; 16.5593
91; 0.0010989; 10000; 5.00984e+08; 4.58755e+08; 8.42903; 4.6785e+08; 6.6136
91; 0.0010989; 10000; 4.98782e+08; 4.59798e+08; 7.81588; 4.68893e+08; 5.99243
91; 0.0010989; 10000; 5.01245e+08; 4.69962e+08; 6.24093; 4.79057e+08; 4.42645
91; 0.0010989; 10000; 5.00677e+08; 4.54034e+08; 9.31596; 4.63129e+08; 7.49941
91; 0.0010989; 10000; 4.99867e+08; 4.76781e+08; 4.61843; 4.85876e+08; 2.79895
91; 0.0010989; 10000; 5.01634e+08; 4.47585e+08; 10.7746; 4.5668e+08; 8.96149
91; 0.0010989; 10000; 5.00103e+08; 5.54201e+08; 10.8173; 5.63296e+08; 12.636
91; 0.0010989; 10000; 5.00022e+08; 4.36523e+08; 12.6993; 4.45618e+08; 10.8804
91; 0.0010989; 10000; 5.00896e+08; 5.01286e+08; 0.0778405; 5.10381e+08; 1.89359
91; 0.0010989; 10000; 4.99226e+08; 4.58786e+08; 8.10038; 4.67881e+08; 6.27856
91; 0.0010989; 10000; 5.00414e+08; 4.76376e+08; 4.80369; 4.85227e+08; 3.03501
91; 0.0010989; 10000; 5.01099e+08; 5.03492e+08; 0.477499; 5.11599e+08; 2.09542
91; 0.0010989; 10000; 5.0103e+08; 4.8999e+08; 2.20346; 4.94857e+08; 1.23204
91; 0.0010989; 10000; 4.98893e+08; 4.31218e+08; 13.565; 4.40313e+08; 11.742
91; 0.0010989; 10000; 4.99464e+08; 4.74392e+08; 5.01975; 4.83487e+08; 3.1988
91; 0.0010989; 10000; 4.99844e+08; 5.14467e+08; 2.9255; 5.23562e+08; 4.74507
91; 0.0010989; 10000; 5.02366e+08; 4.83954e+08; 3.66503; 4.93049e+08; 1.8546
91; 0.0010989; 10000; 5.00252e+08; 4.75005e+08; 5.04687; 4.841e+08; 3.22879
91; 0.0010989; 10000; 5.00008e+08; 4.82711e+08; 3.45934; 4.91806e+08; 1.64037
91; 0.0010989; 10000; 4.98735e+08; 4.5872e+08; 8.02331; 4.67815e+08; 6.1997
91; 0.0010989; 10000; 5.00106e+08; 4.99192e+08; 0.182785; 5.05112e+08; 1.00101
91; 0.0010989; 10000; 5.00658e+08; 4.74007e+08; 5.32323; 4.83102e+08; 3.50662
91; 0.0010989; 10000; 4.99235e+08; 4.43793e+08; 11.1054; 4.52888e+08; 9.28364
91; 0.0010989; 10000; 5.0072e+08; 4.94907e+08; 1.16106; 5.04002e+08; 0.655322
91; 0.0010989; 10000; 5.01096e+08; 4.99647e+08; 0.289137; 5.08742e+08; 1.52589
91; 0.0010989; 10000; 5.01319e+08; 4.81462e+08; 3.96106; 4.90557e+08; 2.14685
91; 0.0010989; 10000; 5.00166e+08; 5.53088e+08; 10.5809; 5.62183e+08; 12.3993
91; 0.0010989; 10000; 4.99379e+08; 4.69365e+08; 6.01018; 4.7846e+08; 4.18892
91; 0.0010989; 10000; 5.00195e+08; 4.65508e+08; 6.93466; 4.74603e+08; 5.11637
91; 0.0010989; 10000; 5.00688e+08; 4.35987e+08; 12.9224; 4.45082e+08; 11.1059
91; 0.0010989; 10000; 5.02186e+08; 4.46152e+08; 11.158; 4.55247e+08; 9.34691
91; 0.0010989; 10000; 4.99578e+08; 4.60738e+08; 7.77439; 4.67608e+08; 6.39933
91; 0.0010989; 10000; 4.99746e+08; 4.59969e+08; 7.95943; 4.69064e+08; 6.13951
91; 0.0010989; 10000; 4.99364e+08; 4.43255e+08; 11.2361; 4.5235e+08; 9.41475
91; 0.0010989; 10000; 5.00798e+08; 4.65609e+08; 7.02648; 4.73801e+08; 5.3908
91; 0.0010989; 10000; 5.01145e+08; 4.46544e+08; 10.8953; 4.55639e+08; 9.08042
91; 0.0010989; 10000; 4.99295e+08; 4.89397e+08; 1.98242; 4.98492e+08; 0.160854
91; 0.0010989; 10000; 4.98163e+08; 4.77112e+08; 4.22584; 4.86207e+08; 2.40013
91; 0.0010989; 10000; 5.00711e+08; 4.76168e+08; 4.90166; 4.85263e+08; 3.08524
91; 0.0010989; 10000; 4.99779e+08; 4.70249e+08; 5.90864; 4.79344e+08; 4.08884
91; 0.0010989; 10000; 5.00667e+08; 4.92388e+08; 1.65344; 4.98682e+08; 0.396491
91; 0.0010989; 10000; 4.99993e+08; 4.64793e+08; 7.04019; 4.73888e+08; 5.22117
91; 0.0010989; 10000; 4.99704e+08; 4.84161e+08; 3.11046; 4.93256e+08; 1.29038
91; 0.0010989; 10000; 5.00433e+08; 4.73792e+08; 5.32355; 4.82887e+08; 3.50612
91; 0.0010989; 10000; 5.00059e+08; 4.72283e+08; 5.55463; 4.81378e+08; 3.73585
91; 0.0010989; 10000; 5.00066e+08; 4.84757e+08; 3.06133; 4.93852e+08; 1.24257
91; 0.0010989; 10000; 5.02103e+08; 5.06199e+08; 0.815736; 5.15294e+08; 2.62712
91; 0.0010989; 10000; 5.01127e+08; 4.38877e+08; 12.422; 4.47972e+08; 10.6071
91; 0.0010989; 10000; 5.0076e+08; 4.68003e+08; 6.54142; 4.77098e+08; 4.72518
91; 0.0010989; 10000; 4.98317e+08; 4.486e+08; 9.97692; 4.57695e+08; 8.15178
91; 0.0010989; 10000; 5.00452e+08; 4.70729e+08; 5.93937; 4.79824e+08; 4.12201
91; 0.0010989; 10000; 4.99503e+08; 4.54991e+08; 8.91127; 4.64086e+08; 7.09046
91; 0.0010989; 10000; 4.99781e+08; 4.62108e+08; 7.53792; 4.71203e+08; 5.71812
91; 0.0010989; 10000; 4.99358e+08; 5.13861e+08; 2.9045; 5.22956e+08; 4.72584
91; 0.0010989; 10000; 4.99059e+08; 4.37033e+08; 12.4287; 4.46128e+08; 10.6063
91; 0.0010989; 10000; 4.99903e+08; 4.45172e+08; 10.9484; 4.52479e+08; 9.48667
91; 0.0010989; 10000; 5.02285e+08; 4.842e+08; 3.60046; 4.93295e+08; 1.78974
91; 0.0010989; 10000; 4.99959e+08; 4.6202e+08; 7.58851; 4.71115e+08; 5.76936
92; 0.00108696; 10000; 5.01325e+08; 4.0047e+08; 20.1176; 4.09665e+08; 18.2834
92; 0.00108696; 10000; 5.00042e+08; 4.46848e+08; 10.638; 4.56043e+08; 8.7992
92; 0.00108696; 10000; 5.00238e+08; 4.77955e+08; 4.45445; 4.84427e+08; 3.16074
92; 0.00108696; 10000; 5.0157e+08; 4.57839e+08; 8.71872; 4.67034e+08; 6.88547
92; 0.00108696; 10000; 4.98221e+08; 4.52054e+08; 9.26629; 4.61249e+08; 7.42072
92; 0.00108696; 10000; 4.99104e+08; 4.76353e+08; 4.55836; 4.85548e+08; 2.71606
92; 0.00108696; 10000; 4.9878e+08; 4.63667e+08; 7.03971; 4.72862e+08; 5.19621
92; 0.00108696; 10000; 5.00452e+08; 4.50194e+08; 10.0425; 4.59389e+08; 8.20511
92; 0.00108696; 10000; 5.00628e+08; 4.86132e+08; 2.89571; 4.95327e+08; 1.05901
92; 0.00108696; 10000; 5.01288e+08; 4.26679e+08; 14.8834; 4.35874e+08; 13.0491
92; 0.00108696; 10000; 4.97435e+08; 4.54539e+08; 8.62346; 4.63734e+08; 6.77498
92; 0.00108696; 10000; 4.98012e+08; 4.45998e+08; 10.4443; 4.55193e+08; 8.59798
92; 0.00108696; 10000; 5.01224e+08; 4.7778e+08; 4.67737; 4.86975e+08; 2.84286
92; 0.00108696; 10000; 5.00209e+08; 4.56001e+08; 8.83779; 4.65196e+08; 6.99956
92; 0.00108696; 10000; 4.99794e+08; 4.89771e+08; 2.00551; 4.98966e+08; 0.165749
92; 0.00108696; 10000; 5.00523e+08; 4.92235e+08; 1.65587; 5.0143e+08; 0.181206
92; 0.00108696; 10000; 4.99936e+08; 4.76327e+08; 4.72236; 4.85522e+08; 2.88313
92; 0.00108696; 10000; 5.00154e+08; 4.90203e+08; 1.98943; 4.99398e+08; 0.150992
92; 0.00108696; 10000; 4.99e+08; 3.92325e+08; 21.3777; 4.0152e+08; 19.535
92; 0.00108696; 10000; 4.99299e+08; 4.93754e+08; 1.11068; 5.02949e+08; 0.730897
92; 0.00108696; 10000; 4.99228e+08; 4.24948e+08; 14.879; 4.34143e+08; 13.0372
92; 0.00108696; 10000; 5.00573e+08; 4.22342e+08; 15.6282; 4.31537e+08; 13.7913
92; 0.00108696; 10000; 4.99399e+08; 4.88144e+08; 2.25366; 4.97339e+08; 0.412451
92; 0.00108696; 10000; 5.02519e+08; 4.40468e+08; 12.3481; 4.49663e+08; 10.5183
92; 0.00108696; 10000; 5.01889e+08; 4.42777e+08; 11.778; 4.51972e+08; 9.94596
92; 0.00108696; 10000; 4.99036e+08; 4.69e+08; 6.01887; 4.77709e+08; 4.27362
92; 0.00108696; 10000; 4.99833e+08; 4.31932e+08; 13.5848; 4.40576e+08; 11.8553
92; 0.00108696; 10000; 5.00263e+08; 4.5616e+08; 8.81602; 4.65355e+08; 6.97799
92; 0.00108696; 10000; 5.00042e+08; 4.44594e+08; 11.0887; 4.53789e+08; 9.24986
92; 0.00108696; 10000; 4.98936e+08; 4.00939e+08; 19.6413; 4.08042e+08; 18.2177
92; 0.00108696; 10000; 4.98278e+08; 4.3137e+08; 13.4278; 4.40565e+08; 11.5824
92; 0.00108696; 10000; 4.99385e+08; 4.43424e+08; 11.206; 4.52619e+08; 9.36469
92; 0.00108696; 10000; 4.98539e+08; 4.71615e+08; 5.40048; 4.80697e+08; 3.57871
92; 0.00108696; 10000; 4.99935e+08; 4.76314e+08; 4.72475; 4.85509e+08; 2.88551
92; 0.00108696; 10000; 4.99044e+08; 4.37302e+08; 12.372; 4.39272e+08; 11.9773
92; 0.00108696; 10000; 4.99157e+08; 4.28468e+08; 14.1616; 4.37663e+08; 12.3194
92; 0.00108696; 10000; 4.9963e+08; 4.78107e+08; 4.30767; 4.87302e+08; 2.46731
92; 0.00108696; 10000; 4.98643e+08; 4.50275e+08; 9.70008; 4.5947e+08; 7.85608
92; 0.00108696; 10000; 5.00242e+08; 4.70729e+08; 5.89967; 4.79924e+08; 4.06156
92; 0.00108696; 10000; 5.00287e+08; 4.84418e+08; 3.17193; 4.93613e+08; 1.33399
92; 0.00108696; 10000; 5.02014e+08; 4.81627e+08; 4.06111; 4.90822e+08; 2.22948
92; 0.00108696; 10000; 5.00367e+08; 4.67778e+08; 6.51298; 4.76973e+08; 4.67533
92; 0.00108696; 10000; 5.01331e+08; 4.49072e+08; 10.4241; 4.58267e+08; 8.58995
92; 0.00108696; 10000; 4.99346e+08; 4.6303e+08; 7.27275; 4.72225e+08; 5.43135
92; 0.00108696; 10000; 5.00395e+08; 4.47099e+08; 10.6508; 4.56294e+08; 8.81324
92; 0.00108696; 10000; 4.99928e+08; 5.17324e+08; 3.47976; 5.26519e+08; 5.31902
92; 0.00108696; 10000; 5.01723e+08; 4.42186e+08; 11.8666; 4.51381e+08; 10.0339
92; 0.00108696; 10000; 4.9841e+08; 4.47753e+08; 10.1636; 4.56948e+08; 8.3187
92; 0.00108696; 10000; 4.9863e+08; 4.36374e+08; 12.4854; 4.42591e+08; 11.2385
92; 0.00108696; 10000; 4.99469e+08; 4.56899e+08; 8.52301; 4.66094e+08; 6.68206
92; 0.00108696; 10000; 4.99239e+08; 4.26465e+08; 14.5771; 4.3566e+08; 12.7353
92; 0.00108696; 10000; 5.0083e+08; 4.47041e+08; 10.7399; 4.56236e+08; 8.90398
92; 0.00108696; 10000; 5.01097e+08; 4.93151e+08; 1.58564; 5.02346e+08; 0.249331
92; 0.00108696; 10000; 5.00018e+08; 4.75724e+08; 4.85857; 4.84919e+08; 3.01964
92; 0.00108696; 10000; 4.98865e+08; 5.13274e+08; 2.88837; 5.22469e+08; 4.73155
92; 0.00108696; 10000; 5.00757e+08; 4.5741e+08; 8.6564; 4.66605e+08; 6.82018
92; 0.00108696; 10000; 4.99332e+08; 4.68409e+08; 6.19275; 4.77604e+08; 4.35129
92; 0.00108696; 10000; 5.0077e+08; 5.01789e+08; 0.203492; 5.10984e+08; 2.03966
92; 0.00108696; 10000; 4.99883e+08; 4.46289e+08; 10.7213; 4.55484e+08; 8.88185
92; 0.00108696; 10000; 5.00275e+08; 5.22517e+08; 4.44586; 5.31712e+08; 6.28385
92; 0.00108696; 10000; 5.01312e+08; 4.53746e+08; 9.48839; 4.62941e+08; 7.65421
92; 0.00108696; 10000; 5.00858e+08; 4.81925e+08; 3.78013; 4.9112e+08; 1.94428
92; 0.00108696; 10000; 5.00195e+08; 4.73493e+08; 5.33835; 4.82688e+08; 3.50006
92; 0.00108696; 10000; 4.99467e+08; 5.09163e+08; 1.94125; 5.18358e+08; 3.78221
92; 0.00108696; 10000; 5.00643e+08; 4.72071e+08; 5.70704; 4.81266e+08; 3.8704
92; 0.00108696; 10000; 4.99522e+08; 4.30826e+08; 13.7522; 4.40021e+08; 11.9115
92; 0.00108696; 10000; 5.01655e+08; 4.28538e+08; 14.5752; 4.37733e+08; 12.7422
92; 0.00108696; 10000; 5.01205e+08; 4.83898e+08; 3.45307; 4.93093e+08; 1.61849
92; 0.00108696; 10000; 5.01034e+08; 4.79686e+08; 4.2608; 4.88881e+08; 2.42559
92; 0.00108696; 10000; 4.99297e+08; 4.30354e+08; 13.808; 4.3782e+08; 12.3125
92; 0.00108696; 10000; 4.98182e+08; 4.35376e+08; 12.6071; 4.44571e+08; 10.7614
92; 0.00108696; 10000; 4.98987e+08; 4.87439e+08; 2.31441; 4.96634e+08; 0.471676
92; 0.00108696; 10000; 5.00171e+08; 4.68355e+08; 6.36109; 4.7755e+08; 4.52272
92; 0.00108696; 10000; 5.00256e+08; 4.5531e+08; 8.98458; 4.64505e+08; 7.14652
92; 0.00108696; 10000; 5.00821e+08; 4.10198e+08; 18.095; 4.17098e+08; 16.7172
92; 0.00108696; 10000; 5.00463e+08; 4.52692e+08; 9.54529; 4.51056e+08; 9.87226
92; 0.00108696; 10000; 5.00335e+08; 4.15785e+08; 16.8987; 4.2498e+08; 15.0609
92; 0.00108696; 10000; 5.00118e+08; 4.56959e+08; 8.62969; 4.65009e+08; 7.02002
92; 0.00108696; 10000; 4.98163e+08; 4.85204e+08; 2.60143; 4.94399e+08; 0.755651
92; 0.00108696; 10000; 4.98948e+08; 4.64412e+08; 6.92164; 4.73607e+08; 5.07877
92; 0.00108696; 10000; 5.00772e+08; 4.7211e+08; 5.72343; 4.81305e+08; 3.88726
92; 0.00108696; 10000; 5.0066e+08; 4.64081e+08; 7.30621; 4.73276e+08; 5.46964
92; 0.00108696; 10000; 5.00163e+08; 4.97371e+08; 0.558111; 5.06566e+08; 1.28029
92; 0.00108696; 10000; 5.01262e+08; 4.82054e+08; 3.83181; 4.89236e+08; 2.39914
92; 0.00108696; 10000; 5.00888e+08; 4.52318e+08; 9.69692; 4.61513e+08; 7.86118
92; 0.00108696; 10000; 5.0148e+08; 4.72375e+08; 5.80378; 4.8157e+08; 3.97021
92; 0.00108696; 10000; 5.00749e+08; 4.52284e+08; 9.67854; 4.61479e+08; 7.84229
92; 0.00108696; 10000; 5.01285e+08; 5.39448e+08; 7.61295; 5.48643e+08; 9.44723
92; 0.00108696; 10000; 4.99471e+08; 4.8046e+08; 3.80629; 4.89655e+08; 1.96535
92; 0.00108696; 10000; 4.99874e+08; 4.89947e+08; 1.98598; 4.99142e+08; 0.14652
92; 0.00108696; 10000; 4.99748e+08; 4.41193e+08; 11.717; 4.50388e+08; 9.87707
